C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_23_755.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_23_755.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_23_755.jpg,0,0,0,1.001668E-05
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_23_822.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_23_822.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_23_822.jpg,0,0,0,2.189199E-05
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_23_890.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_23_890.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_23_890.jpg,0,0,0,1.266822E-05
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_23_956.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_23_956.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_23_956.jpg,0,0.1126851,0,0.06270465
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_033.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_033.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_033.jpg,0,0.3559934,0,0.2778577
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_098.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_098.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_098.jpg,0,0.535517,0,0.6109744
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_175.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_175.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_175.jpg,0,0.2888138,0,0.9616464
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_239.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_239.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_239.jpg,0,0.1106369,0,1.158469
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_306.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_306.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_306.jpg,0,0,0,1.131314
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_376.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_376.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_376.jpg,0,0,0,1.12223
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_443.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_443.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_443.jpg,-0.15,0,0,1.114463
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_513.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_513.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_513.jpg,0,0.1579078,0,1.15068
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_579.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_579.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_579.jpg,0,0.3424731,0,1.358488
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_651.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_651.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_651.jpg,0,0.5770825,0,1.784372
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_721.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_721.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_721.jpg,0,0.7625942,0,2.303607
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_790.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_790.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_790.jpg,0,0.9957122,0,3.154059
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_862.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_862.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_862.jpg,0,0.8282663,0,3.789433
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_24_931.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_24_931.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_24_931.jpg,0,0.6014968,0,4.436949
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_004.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_004.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_004.jpg,-0.05,0.4300332,0,4.771268
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_078.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_078.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_078.jpg,-0.25,0.1830256,0,4.992218
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_155.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_155.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_155.jpg,-0.45,0,0,4.982145
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_226.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_226.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_226.jpg,-0.6000001,0,0,4.927958
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_294.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_294.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_294.jpg,-0.8000001,0,0,4.845761
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_362.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_362.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_362.jpg,0,0,0,4.738813
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_429.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_429.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_429.jpg,0,0,0,4.687969
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_498.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_498.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_498.jpg,0,0,0,4.659429
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_566.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_566.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_566.jpg,0,0,0,4.631303
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_639.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_639.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_639.jpg,0,0,0,4.59409
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_714.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_714.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_714.jpg,-0.1,0,0,4.555665
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_784.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_784.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_784.jpg,-0.25,0,0,4.519906
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_856.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_856.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_856.jpg,-0.45,0,0,4.463301
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_931.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_931.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_931.jpg,-0.6500001,0,0,4.397582
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_25_998.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_25_998.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_25_998.jpg,-0.8000001,0,0,4.341426
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_069.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_069.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_069.jpg,-1,0,0,4.254609
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_141.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_141.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_141.jpg,-1,0,0,4.205676
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_215.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_215.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_215.jpg,0,0,0,4.06
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_284.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_284.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_284.jpg,0,0,0,4.029198
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_355.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_355.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_355.jpg,0,0,0,3.996544
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_436.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_436.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_436.jpg,0,0,0,3.964427
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_508.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_508.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_508.jpg,-0.15,0,0,3.92947
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_582.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_582.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_582.jpg,0,0,0,3.904915
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_651.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_651.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_651.jpg,0,0.0319442,0,3.879851
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_723.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_723.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_723.jpg,0,0.2167843,0,3.962592
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_798.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_798.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_798.jpg,0,0.4720733,0,4.287869
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_871.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_871.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_871.jpg,0,0.6908989,0,4.821578
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_26_943.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_26_943.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_26_943.jpg,0,0.8798203,0,5.376041
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_014.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_014.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_014.jpg,0,1,0,6.278414
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_083.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_083.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_083.jpg,0,1,0,6.965955
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_154.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_154.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_154.jpg,0,1,0,7.876465
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_220.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_220.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_220.jpg,0,1,0,8.554695
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_291.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_291.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_291.jpg,0,1,0,9.45281
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_357.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_357.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_357.jpg,0,1,0,10.12176
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_428.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_428.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_428.jpg,-0.2,1,0,10.99584
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_502.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_502.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_502.jpg,-0.35,1,0,11.45494
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_571.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_571.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_571.jpg,0,1,0,12.2214
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_639.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_639.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_639.jpg,0,1,0,13.1444
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_711.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_711.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_711.jpg,-0.2,1,0,14.07756
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_783.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_783.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_783.jpg,0,1,0,14.59445
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_853.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_853.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_853.jpg,0,1,0,15.4088
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_929.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_929.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_929.jpg,-0.05,1,0,16.27816
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_27_999.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_27_999.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_27_999.jpg,-0.2,1,0,16.94584
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_074.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_074.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_074.jpg,-0.4,1,0,17.7115
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_145.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_145.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_145.jpg,-0.5500001,1,0,18.23232
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_220.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_220.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_220.jpg,-0.7500002,1,0,18.88872
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_288.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_288.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_288.jpg,-0.9500002,1,0,19.47382
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_362.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_362.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_362.jpg,-1,1,0,19.96124
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_454.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_454.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_454.jpg,0,1,0,20.74949
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_529.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_529.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_529.jpg,0,1,0,21.41924
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_604.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_604.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_604.jpg,0,1,0,21.98318
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_681.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_681.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_681.jpg,0,0.765833,0,22.64978
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_757.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_757.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_757.jpg,0,0.5036322,0,23.08331
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_835.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_835.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_835.jpg,0,0.272688,0,23.29132
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_903.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_903.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_903.jpg,0,0.09890612,0,23.27402
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_28_979.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_28_979.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_28_979.jpg,0,0,0,23.10784
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_054.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_054.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_054.jpg,0,0,0,22.92174
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_122.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_122.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_122.jpg,0,0,0,22.78422
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_198.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_198.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_198.jpg,0,0,0,22.60025
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_268.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_268.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_268.jpg,0,0,0,22.41809
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_336.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_336.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_336.jpg,0,0,0,22.28155
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_402.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_402.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_402.jpg,0,0,0,22.1462
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_471.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_471.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_471.jpg,0,0,0,21.96744
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_539.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_539.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_539.jpg,0,0,0,21.83437
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_605.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_605.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_605.jpg,0,0,0,21.70228
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_673.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_673.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_673.jpg,0,0.1463855,0,21.56934
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_744.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_744.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_744.jpg,0,0.3235314,0,21.60518
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_814.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_814.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_814.jpg,0,0.5699906,0,21.86408
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_891.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_891.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_891.jpg,0,0.340409,0,22.13592
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_29_965.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_29_965.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_29_965.jpg,0,0.1444308,0,22.1985
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_036.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_036.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_036.jpg,0,0,0,22.06145
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_114.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_114.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_114.jpg,0,0,0,21.88305
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_191.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_191.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_191.jpg,0,0,0,21.70691
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_267.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_267.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_267.jpg,0,0,0,21.53251
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_341.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_341.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_341.jpg,0,0,0,21.39964
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_420.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_420.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_420.jpg,0,0.07995631,0,21.24624
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_487.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_487.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_487.jpg,0,0.3173711,0,21.28069
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_559.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_559.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_559.jpg,-0.15,0.4975003,0,21.44929
C:\self_drive_simulator_data\IMG\center_2019_01_30_01_45_30_629.jpg,C:\self_drive_simulator_data\IMG\left_2019_01_30_01_45_30_629.jpg,C:\self_drive_simulator_data\IMG\right_2019_01_30_01_45_30_629.jpg,0,0.744314,0,21.85012
